sim,fy,region,country,EDU.007_f,EDU.007_m,EDU.094_f,EDU.094_m,EDU.101_f,EDU.101_m,EDU.102_f,EDU.102_m,ENH.016_f,ENH.016_m,ENH.028_f,ENH.028_m,ENH.034_f,ENH.034_m,ENH.037_f,ENH.037_m,EWB.031_f,EWB.031_m,EWB.033_f,EWB.033_m,EWB.034_f,EWB.034_m,EWB.035_f,EWB.035_m,EWB.036_f,EWB.036_m,EWB.038_f,EWB.038_m,EWB.040_f,EWB.040_m,EWB.042_f,EWB.042_m,EWB.044_f,EWB.044_m,EWB.050_f,EWB.050_m,EWB.054_f,EWB.054_m,EWB.055_f,EWB.055_m,EWB.056_f,EWB.056_m,EWB.082_f,EWB.082_m,EWB.083_f,EWB.083_m,EWB.084_f,EWB.084_m,GBV.002_f,GBV.002_m,GBV.004_f,GBV.004_m,GBV.021_f,GBV.021_m,GBV.022_f,GBV.022_m,NUT.004_f,NUT.004_m,NUT.005_f,NUT.005_m,NUT.006_f,NUT.006_m,NUT.058_f,PHC.031_f,PHC.031_m,PHC.033_f,PHC.033_m,PHC.035_f,PHC.035_m,PHC.037_f,PHC.037_m,PHC.050_f,PHC.050_m,PHC.078_f,PHC.078_m,PHC.079_f,PHC.079_m,PHC.pop_f,PHC.pop_m,POW.039_f,POW.039_m,POW.040_f,POW.040_m,POW.053_f,POW.053_m,POW.054_f,POW.054_m,POW.055_f,POW.055_m,POW.056_f,POW.056_m,POW.069_f,POW.069_m,POW.075_f,POW.075_m,POW.076_f,POW.076_m,POW.077_f,POW.077_m,POW.078_f,POW.078_m,POW.081_f,POW.081_m,POW.082_f,POW.082_m,SHC.002_f,SHC.002_m,SHC.003_f,SHC.003_m,SHC.004_f,SHC.004_m,SHC.006_f,SHC.006_m,SHC.007_f,SHC.007_m,SHC.011_f,SHC.011_m,SHC.013_f,SHC.013_m,SHC.033_f,SHC.033_m,SHC.037_f,SHC.037_m,SHC.045_f,SHC.045_m,SHC.046_f,SHC.047_f,SHC.047_m,SHC.065_f,SHC.065_m,SHC.905_f,SHC.905_m,SHC.906_f,SHC.906_m,SIC.004_f,SIC.004_m,SIC.009_f,SIC.009_m,SIC.018_f,SIC.018_m,SRH.001_f,SRH.001_m,SRH.021_f,SRH.028_f,health_adj_coef_f,health_adj_coef_m,edu_f,edu_m,edu_total,health_f,health_m,health_catchment_f,health_catchment_m,power_f,power_m,power_total,safety_f,safety_m,safety_total,wb_f,wb_m,wb_total,catchment_fix_f,catchment_fix_m,health_presence_f,health_weight_f,adjusted_health_f,health_presence_m,health_weight_m,adjusted_health_m,adjusted_health_total,edu_overlap_f,edu_overlap_m,health_overlap_f,health_overlap_m,power_overlap_f,power_overlap_m,safety_overlap_f,safety_overlap_m,wb_overlap_f,wb_overlap_m,edu_clients_f,edu_clients_m,edu_clients,health_clients_f,health_clients_m,health_clients,power_clients_f,power_clients_m,power_clients,safety_clients_f,safety_clients_m,safety_clients,wb_clients_f,wb_clients_m,wb_clients,max_original_sector,total_clients_f,total_clients_m,total_clients
1,FY19,Latin America,Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3479.2043897478093,0,0,0,60.46871589173001,4.018967085014006,0,0,0,0,0,0,0,0,0,0,0,0,0,971.9829180675248,166.46775294586658,70.4755776330162,13.857476293511406,824.1164814970616,212.44125651243147,0,0,262750.0341265107,43861.9928631411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.88011862064786,50.18598111512861,31.493825234210593,0,0,0,0,0,0,0,0,0,0,0,0,1379.305389466848,393.9219069333962,31.097068786244538,3969.6003611796777,0.1689374447874322,0.16079524154163533,0,0,0,7246.577796630373,786.6883926852056,218361.7147433674,36809.19312621484,0,0,0,3944.7392053753156,35.5127923192246,3980.25199769454,761,508,1269,FALSE,FALSE,0.03318611875322106,0.17441627647755995,44068.49389093039,0.0213720629514408,0.12494948537023695,5287.681820886658,49356.17571181705,0.5302468131249857,0.5302468130216647,0.4425480699363403,0.4425480711404235,0.6122440065177521,0.6122440065984511,0.6705915672555662,0.6705915672555662,0.30678791626158264,0.30678791626158264,0,0,0,19502.426916432647,2340.0533906376727,21842.48030707032,0,0,0,2645.3088461471098,23.81457905897026,2669.12342520608,233.46560427506438,155.84826146088398,389.31386573594835,49356.17571181705,46947.26834135256,5467.344661406512,52414.61300275907
1,FY19,Latin America,NCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.54314462133242,63.199725974471484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.94461252874775,17.80355156716981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04733869278519766,0.09871345911820148,0,0,0,0,0,0,0,54.48775715008017,81.0032775416413,135.49103469172147,0,0,0,1190,985,2175,FALSE,FALSE,0,1e-4,0,0,1e-4,0,0,0.5430282748758971,0.5430282748880723,0.5660848392685618,0.5660848391266728,0.5558354153103777,0.5558354153008681,0.6328755662290092,0.6328755662290092,0.6172818400183303,0.6172818400183303,0,0,0,0,0,0,30.286225124845814,45.02449041308967,75.3107155379355,0,0,0,734.5653896218131,608.0226124180554,1342.5880020398686,2175,1220.2862251248457,1030.0244904130896,2250.3107155379353
1,FY20,Latin America,Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18246,14864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789.6673199585275,59.783405109627466,291.1256835433254,0,33.01021419476032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3453.493983444919,1416.5339586965604,0,0,2772.4178570179224,1362.674186837339,0,0,237586.36863329602,78251.19920317047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.0517998264167,98.14817673333431,86.892552354926,0,0,0,0,0,0,0,0,0,0,0,0,4955.192010118448,2075.4289925516305,832.6914576215045,3159.3730286017735,0.09407371674815339,0.13189681466460912,0,0,0,15173.168336804567,4854.63713808553,215235.73588726498,67930.11528458649,0,0,0,3341.0031942563646,146.67595746455345,3487.679151720918,18246,14864,33110,FALSE,FALSE,0.07049558138780397,0.2981030582112735,74812.4315571963,0.07146516854487157,0.3044841516731503,24060.120592901203,98872.5521500975,0.45501724766298474,0.455017247667831,0.2451452821564509,0.24514528209997613,0.29807408071538344,0.2980740807115984,0.22318867292447309,0.22318867292447309,0.42545091810449787,0.42545091810449787,0,0,0,18339.914642899057,5898.225050106211,24238.13969300527,0,0,0,745.6740691625035,32.73641229644014,778.41048145894365,7762.777451734668,6323.902446705256,14086.679898439925,98872.5521500975,83320.88307809347,30416.759451902897,113737.64252999637
1,FY20,Latin America,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.35063627207124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.2287699084389,155.67649152568063,254.1424523185027,88.66373293796117,456.20034270668265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3163.5271920599857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.6873493518146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.3435517030871,0,0,0,0,0,0,0,0,0,0,549.4621122631431,149.58873315579697,0,0,0,0,0,0,0.17510529019766674,0.06897618285393134,0,0,0,0,0,2609.5768450461123,0,911.1494616149578,149.58873315579697,1060.7381947707547,1065.6863467282724,88.66373293796117,1154.3500796662336,463.57940618051015,155.67649152568063,619.2558977061908,FALSE,FALSE,0,1e-4,0.26095768450461126,0,1e-4,0,0.26095768450461126,0.4997086531390597,0.49970865304933826,0.41036374730886244,0.4103637483544598,0.405523502794005,0.40552350286408206,0.5130956664448241,0.5130956664448241,0.43211973177974483,0.43211973177974483,0,0,0,0.10708757330235615,0,0.10708757330235615,369.4925212429695,60.661747058339245,430.1542683013087,546.7990462956927,45.49297714128909,592.2920234369818,200.32180865733542,67.27088376248884,267.5926924198243,1154.3500796662336,1635.6077642018795,216.59636375878927,1852.2041279606688
1,FY20,Latin America,NCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704.5,1115.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2527.6753629807586,1668.350862941547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06618874167229116,0.18205033913295632,0,0,0,0,0,0,0,0,0,0,2527.6753629807586,1668.350862941547,4196.0262259223055,1704.5,1115.5,2820,FALSE,FALSE,0,1e-4,0,0,1e-4,0,0,0.6233772012393066,0.6233772013568358,0.6067879045770218,0.6067879032073541,0.6723014446690003,0.6723014445772036,0.6436964951059998,0.6436964951059998,0.4574898856769441,0.4574898856769441,0,0,0,0,0,0,0,0,0,1627.0557719165001,1073.911603082544,2700.9673749990443,779.7915101363512,510.32996747263115,1290.1214776089823,4196.0262259223055,3307.4668731171105,2178.680830414178,5486.147703531288
1,FY20,Latin America,Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.1932663806671,4.572238088301168,241.76028372947752,2.0062054506974403,14.261594657689594,0,0,0,0,0,160.71058884920643,168.33369914629685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203758.1574073585,381213.07881700544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.1998039441098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963.8210091751779,273.6191785014646,0,281.50914984572364,0.1645384448863087,0.17529471817386083,0,0,0,1406.040747870108,441.95287764776145,1005693.6621683433,314388.43960158865,0,0,0,1065.414948711944,6.578443538998608,1071.9933922509424,0,0,0,FALSE,FALSE,0.001398080549536913,0.009720737859914478,11168.45745165556,0.0014057542262299145,0.01001366156230654,3585.706744376469,14754.16419603203,0.7146467347428088,0.714646734778132,0.3387586798887122,0.3387586794770571,0.4127045443958578,0.4127045443682682,0.5074955141530146,0.5074955141530146,0.4564660720238724,0.4564660720238724,0,0,0,3783.4119027160887,1214.6892817169503,4998.101184433039,0,0,0,540.6933071828757,3.3385305861506755,544.0318377690264,0,0,0,14754.16419603203,11709.150758838436,3589.04527496262,15298.196033801058
1,FY21,Latin America,Colombia,3885.2045264685366,3445.174362150757,3754.2897641981517,0,0,0,8989.011890155958,6141.184761345319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12609.5,6064.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.07446384049919,24.81685142922534,7682.747924674241,1754.8795326246247,970.6938387139164,3.7946560185160583,20.778961621945555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15433.585839124149,8118.763731224767,0,0,13867.711363091012,7989.891071644984,0,0,67063.19640880881,40692.773715657655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9884061853360989,260.4495682740512,0,0,0,0,400.9358778684852,151.9127048304332,128.75511636955522,0,0,0,0,0,0,0,0,0,0,0,0,7091.430292512476,3759.560906192442,1487.309945891833,2363.6242274315673,0.14875067232468006,0.13999207828770469,8989.011890155958,6141.184761345319,15130.196651501277,40243.66166805103,19868.21570906219,57087.50085475643,34996.107751911455,0.9884061853360989,260.4495682740512,261.4379744593873,16866.56359837571,5332.603667163454,22199.167265539163,12712.5744638405,6089.316851429226,18801.891315269724,FALSE,FALSE,0.7049469860388536,0.8940903311339284,55303.575424059105,0.567726441177648,0.8311123551954119,32441.193693936577,87744.76911799569,0.297262305410374,0.2972623055208736,0.30541072368293487,0.30541072239519695,0.463581255681122,0.46358125559481644,0.3984320811975438,0.3984320811975438,0.4726247680906558,0.4726247680906558,2672.094397829024,1825.5427407871657,4497.63713861619,16890.304992515663,9907.888401427677,26798.19339394334,0.45820658052109653,120.73953787961253,121.19774446013362,6720.180037151567,2124.680377309589,8844.860414461156,6008.277557807809,2877.96196473726,8886.23952254507,87744.76911799569,70704.58562342802,39390.1183146502,110094.70393807822
1,FY21,Latin America,Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678.0942571126786,339.6567886249264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.3968015386763,99.46980204469942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1617297575726954,0.20857584938296325,0,0,0,0,0,0,0,0,0,0,276.3968015386763,99.46980204469942,375.8666035833757,678.0942571126786,339.6567886249264,1017.751045737605,FALSE,FALSE,0,1e-4,0,0,1e-4,0,0,0.5649059304391704,0.5649059304413934,0.40904585634323204,0.4090458563173235,0.5617082491959414,0.5617082491942049,0.6669402015330013,0.6669402015330013,0.3905421810239318,0.3905421810239318,0,0,0,0,0,0,0,0,0,184.34013852128172,66.34040982213958,250.6805483434213,264.8244101125883,132.65030302916333,397.47471314175164,1017.751045737605,862.4343956339603,405.997198447066,1268.431594081026
1,FY21,Latin America,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,231.91373319738227,205.57735584575943,450.12073356244014,937.8610851760533,0,0,0,0,0,0,0,0,0,0,0,0,55,77,165,187,121,143,0,0,1.0210315003091281,1.966506678273197,0,16.765252200623912,0,0,55,77,121,143,0,0,3636.2153702840824,3072.408436142748,13.1189707726204,190.96357349855842,20.754936645688176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.11115516308553,133.86443046459217,13861.254285906936,0,0,0,0,0,0,0,0,0,11.119761793820647,3.993809156769525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059.3344007003825,5116.935849195678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.5344064095142,0,0,0,0,0,0,0,0,0,0,813.6469279513112,713.0057589363639,0,0,0,0,0,0,0.07468999658552919,0.11607718329459367,0,0,0,373.0248883604678,339.44178631035163,12825.957250621395,339.44178631035163,4884.101090445514,5833.935417288812,10718.036507734327,203.40831382782278,190.96357349855842,394.37188732638117,4604.3571353468315,4656.001280197698,9260.35841554453,FALSE,TRUE,0.029083590493208248,0.15736053399407307,2332.6249746779213,1,1,339.44178631035163,2672.066760988273,0.3246198517838692,0.3246198518161971,0.5934356087504734,0.5934356083737307,0.725000291052886,0.7250002910276363,0.6963236202373463,0.6963236202373463,0.38661871426621963,0.38661871426621963,0,0,0,1384.26272183455,201.4368429665494,1585.6995648010993,3540.9747121047158,4229.604875370823,7770.579587475539,141.6380134709638,132.97244683197675,274.61046030294057,1780.1306356902862,1800.0972285719067,3580.227864262193,10718.036507734327,8190.132461441312,7968.441935659245,16158.574397100561
1,FY21,Latin America,NCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2679.5,2198.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.0207159680339,0.19566311997727848,147.6800858147584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.908841452113805,23.431362758678702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.19171156385767,316.42871825686353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.88254572007392,0,0,0,0,78.30661880844335,43.39886561229654,0,0,0,0,860.7887305481983,563.8502355354083,0,0,0,0,0,0,0.07783828872325797,0.2606662062541696,0,0,0,0,0,0,0,1296.8892835641698,903.7103165509504,2200.59960011512,666.8899663113095,43.594528732273815,710.4844950435834,2679.5,2198.5,4878,FALSE,FALSE,0,1e-4,0,0,1e-4,0,0,0.6833970643836902,0.6833970643865674,0.5978885173476922,0.5978885173141562,0.6620541300128696,0.6620541300106221,0.5737314647824299,0.5737314647824299,0.5218686323856495,0.5218686323856495,0,0,0,0,0,0,858.6109063530902,598.3051474057634,1456.9160537588536,382.6157572204929,25.01155282606718,407.6273100465601,1398.3470004773478,1147.3281882998504,2545.675188777198,4878,3920.726663573583,2821.8167002318305,6742.543363805414
1,FY21,Latin America,Venezuela,1079.2408236793215,234.55772732740587,243.93984871739235,0,301.3106881597828,191.68483066026798,3187.071704523175,2815.326851911884,0,0,0,0,0,0,935.437916241316,628.2134381429322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,542,0,0,0,0,0,0,2761.674633984459,78.99381176969285,627.1035694684363,9.863392887325233,47.95077080132377,0,0,0,18.44156526199071,17.607385234461525,23.4019093655651,22.165646871648867,0,0,0,0,0,0,0,688.0374607563806,430.0544036597892,0,0,187.27286648580014,161.49151668652345,0,0,1481376.4326998743,722851.1312626108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.637119808004321,9.61269529551915,0,0,0,0,0,0,0,0,0,0,0,0,1969.1777006114498,1128.9607925960165,0,286.3419196010187,0.07453516018541287,0.17629532023895542,3187.071704523175,2815.326851911884,6002.398556435059,3172.673422082205,1760.2797450484395,1370961.8029936936,595415.8595915776,0,0,0,5065.857454618719,524.7124579402112,5590.569912558931,1583.437916241316,1170.2134381429323,2753.6513543842484,FALSE,FALSE,0.002314195344577955,0.015871325108174093,24881.29937693971,0.002956387064086426,0.02059995891183785,13989.560297670214,38870.85967460992,0.5766822570683858,0.5766822570596595,0.47040659565392057,0.4704065957556128,0.5862926083558775,0.5862926083626929,0.5987145317779683,0.5987145317779683,0.5233306672253821,0.5233306672253821,1837.9277040032123,1623.549043321211,3461.4767473244233,11704.327335352224,6580.781435744922,18285.108771097148,0,0,0,3033.0024739959767,314.1529735737404,3347.155447569717,828.6616212165367,612.4085793794492,1441.0702005959859,38870.85967460992,30580.891176155434,16539.67089394461,47120.562070100044
1,FY22,Latin America,Colombia,1738.2318570843672,1427.9523606419252,0,0,1775.4596131381663,1903.2269461671472,8763.48001711014,5807.118392332962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25531,15326,0,0,0,0,0,0,0,0,496.4256406528563,317.8911728814056,121.80274928466366,15.042993643706597,0,0,0,0,0,0,65.18839971222515,30.791529629541095,13507.160550458426,2380.3111218117583,1485.6891534804342,14.655812547498723,0,0,0,0,108.5930693553006,75.39681852467378,112.83584577252176,91.83767101290233,0,0,0,0,0,0,0,20157.575620740496,9814.49377818006,0,0,3592.9282537103663,1730.3447872456513,0,0,187551.47702105792,93285.47937597791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21415.76679458085,7978.986615406643,105.30246278019044,61.271605144896014,0,0,0,0,283.9035842458724,135.10378390707567,104.15393914059361,0,0,0,0,0,0,0,0,0,0,0,0,8222.97972843595,4098.273635131876,1328.4535891039109,2015.5084480808355,0.17898081208001637,0.2423653493529944,8763.48001711014,5807.118392332962,14570.5984094431,35538.874555199385,15810.346690095163,153983.36135702243,70676.31157745747,105.30246278019044,61.271605144896014,166.57406792508647,40341.31533689519,13809.286795715565,54150.60213261076,26214.416789649742,15689.725696154654,41904.1424858044,FALSE,FALSE,0.23079684871146391,0.5750261393417865,103647.55052717087,0.22370078937647822,0.57003820704871,47086.042942484644,150733.59346965552,0.657074969692193,0.6570749696735185,0.5194197178654584,0.5194197180830815,0.906802957911214,0.9068029579257991,0.8535306963544318,0.8535306963544318,0.6076420551420056,0.6076420551420056,5758.263366640785,3815.7121415327124,9573.975508173497,53836.58145226893,24457.419150833244,78294.00060310218,95.4885847244122,55.56127278225332,151.04985750666552,34432.55097135387,11786.650174905166,46219.20114625904,15928.982092411867,9533.73716662575,25462.719259037614,150733.59346965552,159862.83554230182,72277.70369833053,232140.5392406323
1,FY22,Latin America,Ecuador,99.64640039602968,11.451826848250878,0,0,0,0,206.1832562678388,107.75617906733052,0,0,0,0,2364.0299444175703,1157.5204624185665,3251.5602744108696,2288.784195497605,0,0,0,0,0,0,0,0,0,0,0,0,2973.5,2118.5,0,0,0,0,0,0,0,0,0,0,105.04626241624612,13.649374941152388,1883,1501,0,0,291.7332714988865,23.958524210349058,398.4832067585985,209.34971946025038,420.77208924364436,249.97032262086017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2259.6001955174074,1305.5368728471085,2841.529340763384,796.8739897251376,67.58482100595387,34.00244578353868,0,0,184695.5357576422,96104.58769439752,0,0,0,0,21.91174455768387,7.887282180050373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13178454863200423,0.21225149223972983,206.1832562678388,107.75617906733052,313.9394353351693,7532.744301704315,3293.933770774351,160355.51794347513,75706.24554517766,21.91174455768387,7.887282180050373,29.799026737734245,520.418489639674,261.42214946911105,781.8406391087851,8903.3230150846,6155.241814109357,15058.564829193956,FALSE,FALSE,0.04697527343187271,0.22586549073857787,42050.13506633348,0.04350940595526822,0.2169775184959344,19005.777488138312,61055.9125544718,0.3956924676843836,0.3956924677316023,0.49694310586847007,0.4969431053181923,0.4523567025659314,0.4523567025290512,0.6211839210255993,0.6211839210255993,0.7302362447238396,0.7302362447238396,81.58516146782279,42.63830840848044,124.22346987630323,20896.524722052425,9444.790083942045,30341.314805994472,9.91192451558087,3.567864958883733,13.479789474464603,323.27559796859293,162.39123585016267,485.6668338187556,6501.529164098712,4494.780667702371,10996.309831801082,61055.9125544718,48966.43691438418,23709.15556505821,72675.59247944239
1,FY22,Latin America,El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.5,909.5,352,287,0,0,0,0,0,0,0,0,0,0,1657,1623,0,0,0,0,0,0,3603.825598767922,1024.551038837488,216.15986022153592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.59732270075725,28.522107742016974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7370.609779799365,17630.39738695142,172.95553344307083,108.7750525585883,2475.4558039917074,2054.0085913258463,0,0,287.60241814963194,216.3831241025527,0,0,594.2166012065484,102.87415067326332,0,0,0,0,0,0,235.7753789512077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14641217027094774,0.09013746706499742,0,0,0,0,0,0,0,10387.220858084534,20038.086262680426,30425.307120764963,4649.977439147215,1127.4251895107514,5777.4026286579665,3409.5,2819.5,6229,FALSE,FALSE,0,1e-4,0,0,1e-4,0,0,0.44391475890013826,0.443914758889262,0.36884720331197235,0.36884720343872485,0.528209350602509,0.528209350611004,0.3639218536989906,0.3639218536989906,0.49699787739112605,0.49699787739112605,0,0,0,0,0,0,5486.627184013668,10584.304532297709,16070.931716311377,1692.2284093129397,410.2946648736884,2102.523074186628,1694.5142629650443,1401.28551530428,3095.799778269324,30425.307120764963,13773.963530362518,21849.666442858394,35623.629973220915
1,FY22,Latin America,Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.20621616994856,14.869767413380593,0,0,1902.7919700273064,974.3611680625025,239.14385514227467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.156607477218497,3.0537852871208235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.2324680979377,258.38431944584903,0,4.170322782832928,80.9083581041972,61.08916042688804,0,0,0,0,0,0,37.19003536557662,102.82268532055323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16575522800440365,0.07795695960636359,0,0,0,0,0,0,0,230.29743367935342,326.69758794269086,556.9950216220443,2179.1258605351577,1077.1838533830557,3256.3097139182137,770.2062161699486,370.8697674133806,1141.0759835833292,FALSE,FALSE,0,1e-4,0,0,1e-4,0,0,0.5144364950335323,0.5144364950851023,0.47213672525943173,0.47213672465844314,0.4149228967079633,0.4149228966676844,0.6839687580121001,0.6839687580121001,0.3812227079745593,0.3812227079745593,0,0,0,0,0,0,95.55567828664738,135.55430952352685,231.10998781017423,1490.4540083822808,736.7601023490968,2227.2141107313773,293.6200994271466,141.38397703922394,435.0040764663705,3256.3097139182137,2568.301638248952,1354.1221399458066,3922.4237781947586
1,FY22,Latin America,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.5,194.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.77399663783109,23.50065621431849,0,0,14450.724769039773,495.3373949539622,267.9833217556882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.52262618115121,28.5352303289906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.6714488859142,24.922594137350874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15244363981649717,0.07540540392930087,0,0,0,0,0,0,0,76.52262618115121,28.5352303289906,105.05785651014182,14830.379539681375,520.2599890913131,15350.639528772688,291.2739966378311,218.0006562143185,509.2746528521496,FALSE,FALSE,0,1e-4,0,0,1e-4,0,0,0.43923409198094254,0.4392340920108217,0.5126695415760335,0.5126695412278278,0.4979932263374718,0.4979932263141347,0.5566177086769464,0.5566177086769464,0.454912731846867,0.454912731846867,0,0,0,0,0,0,38.10774949976778,14.210351415150976,52.31810091491875,8254.851878186913,289.5859230442998,8544.437801231214,132.5042495264709,99.17127406286531,231.6755235893362,15350.639528772688,15000.991538707614,633.6416145693292,15634.633153276942
