sim,fy,region,country,EDU.007_f,EDU.007_m,EDU.094_f,EDU.094_m,EDU.101_f,EDU.101_m,EDU.102_f,EDU.102_m,ENH.016_f,ENH.016_m,ENH.028_f,ENH.028_m,ENH.034_f,ENH.034_m,ENH.037_f,ENH.037_m,EWB.031_f,EWB.031_m,EWB.033_f,EWB.033_m,EWB.034_f,EWB.034_m,EWB.035_f,EWB.035_m,EWB.036_f,EWB.036_m,EWB.038_f,EWB.038_m,EWB.040_f,EWB.040_m,EWB.042_f,EWB.042_m,EWB.044_f,EWB.044_m,EWB.050_f,EWB.050_m,EWB.054_f,EWB.054_m,EWB.055_f,EWB.055_m,EWB.056_f,EWB.056_m,EWB.082_f,EWB.082_m,EWB.083_f,EWB.083_m,EWB.084_f,EWB.084_m,GBV.002_f,GBV.002_m,GBV.004_f,GBV.004_m,GBV.021_f,GBV.021_m,GBV.022_f,GBV.022_m,NUT.004_f,NUT.004_m,NUT.005_f,NUT.005_m,NUT.006_f,NUT.006_m,NUT.058_f,PHC.031_f,PHC.031_m,PHC.033_f,PHC.033_m,PHC.035_f,PHC.035_m,PHC.037_f,PHC.037_m,PHC.050_f,PHC.050_m,PHC.078_f,PHC.078_m,PHC.079_f,PHC.079_m,PHC.pop_f,PHC.pop_m,POW.039_f,POW.039_m,POW.040_f,POW.040_m,POW.053_f,POW.053_m,POW.054_f,POW.054_m,POW.055_f,POW.055_m,POW.056_f,POW.056_m,POW.069_f,POW.069_m,POW.075_f,POW.075_m,POW.076_f,POW.076_m,POW.077_f,POW.077_m,POW.078_f,POW.078_m,POW.081_f,POW.081_m,POW.082_f,POW.082_m,SHC.002_f,SHC.002_m,SHC.003_f,SHC.003_m,SHC.004_f,SHC.004_m,SHC.006_f,SHC.006_m,SHC.007_f,SHC.007_m,SHC.011_f,SHC.011_m,SHC.013_f,SHC.013_m,SHC.033_f,SHC.033_m,SHC.037_f,SHC.037_m,SHC.045_f,SHC.045_m,SHC.046_f,SHC.047_f,SHC.047_m,SHC.065_f,SHC.065_m,SHC.905_f,SHC.905_m,SHC.906_f,SHC.906_m,SIC.004_f,SIC.004_m,SIC.009_f,SIC.009_m,SIC.018_f,SIC.018_m,SRH.001_f,SRH.001_m,SRH.021_f,SRH.028_f,health_adj_coef_f,health_adj_coef_m,edu_f,edu_m,edu_total,health_f,health_m,health_catchment_f,health_catchment_m,power_f,power_m,power_total,safety_f,safety_m,safety_total,wb_f,wb_m,wb_total,catchment_fix_f,catchment_fix_m,health_presence_f,health_weight_f,adjusted_health_f,health_presence_m,health_weight_m,adjusted_health_m,adjusted_health_total,edu_overlap_f,edu_overlap_m,health_overlap_f,health_overlap_m,power_overlap_f,power_overlap_m,safety_overlap_f,safety_overlap_m,wb_overlap_f,wb_overlap_m,edu_clients_f,edu_clients_m,edu_clients,health_clients_f,health_clients_m,health_clients,power_clients_f,power_clients_m,power_clients,safety_clients_f,safety_clients_m,safety_clients,wb_clients_f,wb_clients_m,wb_clients,max_original_sector,total_clients_f,total_clients_m,total_clients
24,FY19,Latin America,NCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.7109079635956,243.13002390977096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.38605226534101,60.29591139869352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.692987185746897,18.229619396985537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20664554625138215,0.14145701105718372,0,0,0,0,0,0,0,55.07903945108791,78.52553079567906,133.60457024676697,0,0,0,458.7109079635956,243.13002390977096,701.8409318733666,FALSE,FALSE,0,1e-4,0,0,1e-4,0,0,0.8939363556532006,0.8939363555714049,0.6896688915868849,0.6896688908899672,0.5623711329045954,0.5623711368040202,0.578538485626314,0.5785384859438021,0.36027392803967406,0.3602739250267641,0,0,0,0,0,0,30.974861815405212,44.16049202170513,75.13535383711034,0,0,0,165.26158064669,87.59340800582419,252.85498865251415,701.8409318733666,489.6857697790009,287.29051593147614,776.9762857104769
24,FY20,Latin America,Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4329.348099588007,1447.2847754315392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2689.8538251088303,59.10111738550901,297.39294181306343,0,30.918101622609075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3406.1210777515453,1376.676283236147,0,0,3088.193624612532,1130.000477562778,0,0,269267.88522356196,78479.51750727562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.9422837878125,93.65091440747524,85.25883520817565,0,0,0,0,0,0,0,0,0,0,0,0,4599.738759199352,1601.492431211578,810.209917549078,3559.8701583734255,0.07430462454122577,0.2239599214025156,0,0,0,15464.133537485934,4108.169192010502,249260.0361110153,60903.250934638825,0,0,0,3234.7580667397906,144.35995259368468,3379.1180193334753,4329.348099588007,1447.2847754315392,5776.632875019546,FALSE,FALSE,0.06204016407427032,0.2246581155458888,67988.28043200525,0.06745402140222985,0.3119282080368127,21824.15726529285,89812.4376972981,0.5407907113580244,0.5407907114816702,0.7533709817973071,0.7533709834040856,0.3098983054691482,0.3098983050503582,0.7414034563332386,0.7414034565630545,0.39449016212816745,0.39449016377505375,0,0,0,51220.39757977044,16441.686820919094,67662.08440068953,0,0,0,2398.2608110827055,107.02896784223653,2505.289778924942,1707.8852337157466,570.9396080891298,2278.8248418048765,89812.4376972981,72094.4264768037,22502.125841224217,94596.55231802793
24,FY20,Latin America,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.94525043796573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.9184702324905,129.7340600071825,269.4561601538485,82.34905811326291,464.52852370320454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2807.2910627074207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.35748085240755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.28317422437965,0,0,0,0,0,0,0,0,0,0,528.0159890094945,193.61457419702572,0,0,0,0,0,0,0.15423714859766716,0.30100078373741157,0,0,0,0,0,2374.3024939117136,0,888.3734698619021,193.61457419702572,1081.9880440589277,1089.267858081433,82.34905811326291,1171.6169161946957,532.8637206704561,129.7340600071825,662.5977806776386,FALSE,FALSE,0,1e-4,0.23743024939117136,0,1e-4,0,0.23743024939117136,0.5024859494979579,0.5024859491468999,0.7763297991179425,0.7763298010895898,0.6791660559292451,0.6791660604452701,0.891292901977927,0.8912929007202021,0.637452208973775,0.6374522037788037,0,0,0,0.18432417781437105,0,0.18432417781437105,603.3531057182861,131.4964476021824,734.8495533204684,970.8567102606808,73.3971308773466,1044.2538411380274,339.6751558233669,82.69926245675008,422.37441828011697,1171.6169161946957,2032.4804438009,296.5447681721954,2329.0252119730953
24,FY20,Latin America,NCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618.5772094950538,49.57762591364699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2664.2376843456104,1710.2037062454128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17043919525270457,0.14157765371522857,0,0,0,0,0,0,0,0,0,0,2664.2376843456104,1710.2037062454128,4374.441390591023,618.5772094950538,49.57762591364699,668.1548354087008,FALSE,FALSE,0,1e-4,0,0,1e-4,0,0,0.3595555793778856,0.35955557919756986,0.6031062025364522,0.6031062049354655,0.815809643935788,0.8158096447021306,0.6805292833686296,0.6805292822130371,0.8531805151060534,0.8531805140760715,0,0,0,0,0,0,0,0,0,1813.0917620514156,1163.8437006492666,2976.9354627006824,527.7580222298551,42.29866436367651,570.0566865935316,4374.441390591023,3191.995706575466,1752.5023706090894,4944.498077184555
24,FY20,Latin America,Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.3931741221248,4.9394329964549835,226.2578560028816,2.015034807773676,14.49816218632352,0,0,0,0,0,160.3696184980592,166.86983818205604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276812.4850838894,504752.70502626954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.69184918257125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918.0190314966754,330.7876998503408,0,264.98262026523133,0.14651181957534867,0.1107698603171565,0,0,0,1343.371270259966,497.6575380323968,1089744.3646377262,448841.3183958027,0,0,0,1047.8410414939012,6.95446780422866,1054.79550929813,0,0,0,FALSE,FALSE,0.00123273981848628,0.00614442938167413,8030.974312950345,0.00110876052991526,0.00898694633202789,4526.897956466096,12557.87226941644,0.6222777354530815,0.6222777357208008,0.3641794441056176,0.3641794460710699,0.34814124059621054,0.3481412404141827,0.9164191011891974,0.9164191024546302,-0.03276301582967833,-0.03276301706386908,0,0,0,2924.7157609167507,1648.603190206081,4573.318951122832,0,0,0,960.2615454349936,6.373207143200851,966.6347525781944,0,0,0,12557.87226941644,8991.235858385338,4533.271163609296,13524.507021994636
24,FY21,Latin America,Colombia,3817.432089896274,3898.193698366557,3865.859798885263,0,0,0,9045.594413325924,7036.543363102293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5909.714860377691,1207.80617662856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.8916068599254,0,7153.4508184395345,1368.2260867882353,1052.7465897124007,4.275484517241576,23.327015700053796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15050.934717567205,7608.234808154804,0,0,13635.552082459406,7778.770013156093,0,0,67619.59847010541,36538.59913694206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0520954997443432,249.1048838697257,0,0,0,0,414.2483637305465,153.50686041559496,131.76255365327924,0,0,0,0,0,0,0,0,0,0,0,0,7259.08552642325,3922.9247447103407,1509.6351759659167,2852.6604512081612,0.1621226687635925,0.07555245696706944,9045.594413325924,7036.543363102293,16082.13777642822,40307.867953623936,19309.929566021237,56656.92870540939,33778.01819801124,1.0520954997443432,249.1048838697257,250.1569793694701,16480.57153677967,5402.457823325312,21883.02936010498,6042.606467237617,1207.80617662856,7250.412643866177,FALSE,FALSE,0.7114375747970167,0.8819922864132171,54727.61342679978,0.5716714773739495,0.84035035113493906,31468.192928165456,86195.80635496523,0.38085335257571046,0.38085335251804,0.8898754209508339,0.889875420875173,0.8280922861846245,0.8280922843329563,0.8097976002190567,0.8097975994766331,0.9326078120178244,0.93260781474608,3445.0449583552954,2679.8911299760725,6124.9360883313675,48700.758035807965,28002.771426132374,76703.52946194034,0.8712321676678482,206.28183232217697,207.1530644898448,13345.927280722666,4374.897376602595,17720.82465732526,5635.38199629523,1126.4094790223794,6761.79147531761,86195.80635496523,77154.83889434065,39855.67274608868,117010.51164042932
24,FY21,Latin America,Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668.6838959659277,355.74914584916115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.08260839111915,97.02286484487294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1856196982928624,0.14601988528393403,0,0,0,0,0,0,0,0,0,0,276.08260839111915,97.02286484487294,373.1054732359921,668.6838959659277,355.74914584916115,1024.433041815089,FALSE,FALSE,0,1e-4,0,0,1e-4,0,0,0.4718874190273362,0.47188741901297304,0.2549338619873581,0.2549338570683577,0.14436022100264106,0.14436022024950923,0.5205789404731269,0.520578940992414,0.18590126657452136,0.1859012671557705,0,0,0,0,0,0,0,0,0,143.72279175930603,50.50806023299407,194.2308519923001,124.30918319805146,66.13421700294207,190.44340020099352,1024.433041815089,812.4066877252337,406.2572060821552,1218.663893807389
24,FY21,Latin America,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,214.90219031780077,190.7622178966776,458.67112061650425,937.9221149166636,0,0,0,0,0,0,0,0,0,0,0,0,35.04272103359408,49.09158695717118,10.889633201036558,33.17339210062262,11.280695956360796,33.38053663946966,0,0,0.9727577377637716,2.0332584492034993,0,16.53549912408285,0,0,10.394281719887047,33.508066298914606,11.458457000711656,33.01710115583834,0,0,3867.4553105435466,3286.9573239204706,44.669143464975015,184.0976068306602,20.716843246096996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.97573440964914,134.06284245500686,0,0,0,0,0,0,0,0,0,0,10.8172559670558,3.922966287432693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4175.112656084517,5167.301127364504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.0586954046859,0,0,0,0,0,0,0,0,0,0,733.2971648428721,738.563026259603,0,0,0,0,0,0,0.26811577602333275,0.1265255133715244,0,0,0,356.8779247274499,324.82506035168444,356.8779247274499,324.82506035168444,4919.2270768944445,5909.78711991154,10829.014196805983,244.4446821157579,184.0976068306602,428.5422889464181,4406.164977809405,4425.618879562437,8831.783857371842,TRUE,TRUE,1,1,356.8779247274499,1,1,324.82506035168444,681.7029850791344,0.8095543350950809,0.809554335115998,0.8930738104359333,0.8930738096041326,0.9795681607978852,0.9795681622564648,0.6293650768203705,0.6293650773156142,0.6220600057794641,0.6220600045143285,0,0,0,318.71832809681183,290.0927541031711,608.8110821999829,4818.718220260648,5789.039308378672,10607.75752863932,153.844946138115,115.864604556598,269.709550694713,2740.8990115613906,2753.0005001993068,5493.899511760697,10829.014196805983,8132.689362690763,9068.744978770615,17201.434341461376
24,FY21,Latin America,NCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638.4368457299873,165.80562592034812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.85709242101794,1.7467859476353764,126.81708136831608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.77199354864148,23.660133695623923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.1916878050041,295.17446730570833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.2629792625948,0,0,0,0,73.94217300084753,42.437737947761974,0,0,0,0,854.2633167409411,525.3578778492817,0,0,0,0,0,0,0.234577763134149,0.1525585252093079,0,0,0,0,0,0,0,1362.2269980945866,844.192478850614,2206.4194769452006,536.8793260527764,44.18452389539735,581.0638499481737,638.4368457299873,165.80562592034812,804.2424716503355,FALSE,FALSE,0,1e-4,0,0,1e-4,0,0,0.6251898686898297,0.6251898685037485,0.5933095492382326,0.5933095524109689,0.5549713252920542,0.5549713250972469,0.0480918608709629,0.04809185921029624,0.6248642765516403,0.6248642782492716,0,0,0,0,0,0,755.9969224811693,468.5026186248548,1224.499541106024,25.819525853026448,2.124915902451419,27.944441755477868,398.93637773097976,103.60601277038704,502.5423905013668,2206.4194769452006,1786.982901678593,949.9234075234524,2736.9063092020456
24,FY21,Latin America,Venezuela,1070.2629649214332,185.10733220005244,279.42567432626,0,310.10751679737746,192.81461596308745,3332.3349928131584,2899.743054982749,0,0,0,0,0,0,924.5609084179956,634.910771966971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.20539248932036,32.107380221653024,0,0,0,0,0,0,2704.451041066305,112.49829971438784,635.788428037899,10.239748793133035,48.81269539650989,0,0,0,19.71436386787098,16.74467269365579,23.514599786328652,21.878258301584953,0,0,0,0,0,0,0,875.326347204877,587.8620682499238,0,0,356.2591230475389,160.04188605697243,0,0,1464531.002737561,699796.4263211931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.085752494072683,4.845803637546679,0,0,0,0,0,0,0,0,0,0,0,0,2099.9390745704277,993.3157531030422,0,237.5653369822447,0.14703623922800907,0.14410585344026183,3332.3349928131584,2899.743054982749,6232.078047795907,3612.318845459288,1779.8426384051793,1249191.871862205,598951.6650717322,0,0,0,5056.934073039857,505.5058003082074,5562.439873348065,1047.7663009073158,667.018152188624,1714.7844530959396,FALSE,FALSE,0.00289172458356961,0.01412928741071936,21211.470342948247,0.00297159644458458,0.02334883481502456,15723.108876588114,36934.57921953636,0.49551161194037574,0.4955116118199138,0.321730445208398,0.3217304415526452,0.3004500145944597,0.30045001074663213,0.38081878487736553,0.3808187839247197,0.567306098630968,0.5673061035118847,1651.2106838141683,1436.856355038103,3088.0670388522713,6824.37579696147,5058.602761445009,11882.978558406478,0,0,0,1925.7754888999852,192.50610414026377,2118.281593040249,594.4042124447302,378.40346888982555,972.8076813345558,36934.57921953636,25382.86072810713,17730.874804656305,43113.73553276343
24,FY22,Latin America,Colombia,1380.7096961798236,1398.1831593919692,0,0,1821.7438805241209,1701.2812909619115,11014.095773034363,6874.192110096914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954.603293862054,1198.862215039754,0,0,0,0,0,0,0,0,488.5710796619598,329.6628442892157,122.91026769117768,16.562369141642346,0,0,0,0,0,0,62.92967859932286,32.04265823994759,14785.125897315693,2025.8712761868337,1531.4710615666445,15.106123734200118,0,0,0,0,88.94060720869983,80.0359385120067,113.9169151405665,91.18437610520893,0,0,0,0,0,0,0,17348.688929894142,9371.522079066934,0,0,3355.050082116432,1702.7224400610237,0,0,183950.74955761933,95352.28230207544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21971.64443596827,7320.887859627203,111.47231270043578,61.39654760597969,0,0,0,0,285.25659802049995,139.83117741300867,95.39901122193966,0,0,0,0,0,0,0,0,0,0,0,0,8181.704762286125,4053.302088515925,1286.329287163522,1989.388011152835,0.2320265645721406,0.11088768437326949,11014.095773034363,6874.192110096914,17888.287883131277,32364.018594962323,15298.766922261097,141269.2890872947,84778.888517892,111.47231270043578,61.39654760597969,172.86886030641546,41915.78274698806,12556.728721124058,54472.51146811212,9629.014319814514,1577.1300867105597,11206.144406525074,FALSE,FALSE,0.229094510236854,0.5238117334132409,89409.87710938882,0.1804549126523686,0.5318499062879193,52251.76308177063,141661.64019115944,0.2082541997155123,0.20825419910420775,0.1748398226853894,0.1748398274803885,0.27480645950392957,0.27480646071583165,0.3273809333084362,0.32738092939821584,0.4744163785791597,0.4744163786657797,2293.7317008032783,1431.579372376697,3725.311073179975,15632.407060127996,9135.68924276291,24768.096302890903,30.63331158592168,16.872167947770347,47.505479533692025,13722.4280760626,4110.833518922865,17833.261594985463,4568.162102893272,748.2163444220708,5316.378447315343,141661.64019115944,110024.83230073388,58559.26448544004,168584.0967861739
24,FY22,Latin America,Ecuador,126.47183098589984,8.140010176119237,0,0,0,0,159.4678064605627,76.40201101682095,0,0,0,0,2272.3064872925693,1202.325409123564,3261.198477532761,2290.2037644106217,0,0,0,0,0,0,0,0,0,0,0,0,1068.8868269686843,208.4051960526776,0,0,0,0,0,0,0,0,0,0,100.11776496383276,13.085325321437743,464.2526857616695,88.31332993958821,0,0,312.458730294114,21.19393285205999,375.3803586490721,238.26448396937928,418.91128795855025,226.40872978512397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2361.213246512611,1286.5864951210149,2796.8821366525503,812.3221495242778,93.83231290607068,43.53972373223392,0,0,179976.43112661538,98235.51736450609,0,0,0,0,21.41509456525948,8.070480967163494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11562520785001136,0.1984450393561732,159.4678064605627,76.40201101682095,235.8698174773837,7524.234183363801,3344.7737775010905,159166.6188694972,78741.16625493263,21.41509456525948,8.070480967163494,29.485575532422978,545.3831189444501,234.5487399612432,779.9318589056933,5582.294844170134,2859.4660325457644,8441.760876715898,FALSE,FALSE,0.04727268969338991,0.18203692732718413,35128.747944194365,0.0424780827689552,0.22990657421203417,20678.90007993336,55807.64802412773,0.634654097834345,0.634654097725869,0.35250712567959314,0.3525071313191438,0.395043476820964,0.3950434808494314,0.37828819428553495,0.37828819364038696,0.8652108111473414,0.8652108071080798,101.20689684285036,48.488849366322405,149.69574620917277,12383.133966530871,7289.4597460125215,19672.593712543392,8.459893413509835,3.188190893397353,11.648084306907188,206.31199525930916,88.72701916056754,295.0390144198767,4829.861850188064,2474.0409139170597,7303.902764105123,55807.64802412773,40274.588579898096,23293.345053270707,63567.9336331688
24,FY22,Latin America,El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834.6199494976314,326.68930332558125,138.68325439644403,72.03436543148591,0,0,0,0,0,0,0,0,0,0,337.34760581196406,272.41399612479375,0,0,0,0,0,0,3835.9281879050855,1043.54953180656,217.29341406105073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.61914452508134,27.923679317027325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6779.341862806851,13730.93386903373,166.3196136393655,113.5898218639943,2254.992998899137,2146.3026954093903,0,0,285.06512556367613,214.8068620455374,0,0,402.7895199775806,94.23213306585652,0,0,0,0,0,0,234.97677544613992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1793345532996647,0.09022255111775562,0,0,0,0,0,0,0,9566.338745434112,16233.55692766968,25799.89567310379,4690.987897389857,1137.7816648724165,5828.769562262273,1310.6508097060396,671.1376648818609,1981.7884745879005,FALSE,FALSE,0,1e-4,0,0,1e-4,0,0,0.27835251879068745,0.2783525192009533,0.5974877295494142,0.5974877308046205,0.6941719536391122,0.6941719549768818,0.41323898319646657,0.4132389853873908,0.7302169794159734,0.7302169790763399,0,0,0,0,0,0,6640.684056091532,11268.879948708964,17909.564004800493,1938.499068904315,470.1757407842537,2408.6748096885685,957.059475332644,490.0761181943814,1447.135593527025,25799.89567310379,12461.897289671071,17193.808786648315,29655.70607631938
24,FY22,Latin America,Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.35102781365117,15.54880805288961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.4630715563725,15.161815359070118,0,0,2036.9544326432608,974.4138694394792,219.31629428171837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.265996447174516,3.2803416994272077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.92885708342862,0,0.5991637375983969,3.6884249236682938,16.93980479919271,60.08808537396069,0,0,0,0,0,0,0,1.654620232059262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09940231020185876,0.15726862543509226,0,0,0,0,0,0,0,206.73382206739424,67.05685199705619,273.7906740644504,2256.270726924979,976.0684896715384,3232.3392165965174,404.81409937002365,30.71062341195973,435.52472278198337,FALSE,FALSE,0,1e-4,0,0,1e-4,0,0,0.49043517078233706,0.49043517103384143,0.4606062962333484,0.4606062916367996,0.3574389312163845,0.35743892973741875,0.5359029830643331,0.5359029848381829,0.5756793899312689,0.5756793912119884,0,0,0,0,0,0,73.89471640604759,23.968729409388253,97.86344581543584,1209.1422131598276,523.0780170214745,1732.2202301813022,233.04313376091127,17.679472989537615,250.7226067504489,3232.3392165965174,2563.2085770919384,1017.7166920704644,3580.9252691624015
24,FY22,Latin America,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.19064598011643,26.419153121323554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.01559760720925,28.11795301896729,0,0,12718.99410327728,571.8223465853355,284.4110762709442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.64383532238412,26.11350900832738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.589170540876363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23640802811927597,0.2402127947945805,0,0,0,0,0,0,0,79.64383532238412,26.11350900832738,105.7573443307115,13003.405179548225,585.4115171262118,13588.816696674434,112.20624358732567,54.537106140290845,166.74334972761653,FALSE,FALSE,0,1e-4,0,0,1e-4,0,0,0.4560073171070286,0.45600731717031456,0.7888937158219512,0.7888937163722627,0.8083498408868802,0.8083498398538194,0.9147431240271304,0.9147431241099986,0.6853959159073353,0.6853959167489712,0,0,0,0,0,0,64.3800816104701,21.108850824902703,85.4889324353728,11894.775476930512,535.5011600660049,12430.276636996516,76.90570109405665,37.37950985986059,114.28521095391724,13588.816696674434,13144.690962252753,643.899877810975,13788.590840063724
